"","oil","HCR","FDR","HMR","Material"
"91","0.91","0.5","NaN","1","dataA"
"92","0.92","0.5","NaN","1","dataA"
"93","0.93","0.5","NaN","1","dataA"
"94","0.94","0.5","NaN","1","dataA"
"95","0.95","0.5","NaN","1","dataA"
"96","0.96","0.5","NaN","1","dataA"
"97","0.97","0.5","NaN","1","dataA"
"98","0.98","0.5","NaN","1","dataA"
"99","0.99","0.5","NaN","1","dataA"
"100","1","0.5","NaN","1","dataA"
"101","1.01","0.5","NaN","1","dataA"
"102","1.02","0.5","NaN","1","dataA"
"103","1.03","0.5","NaN","1","dataA"
"104","1.04","0.5","NaN","1","dataA"
"105","1.05","0.5","NaN","1","dataA"
"106","1.06","0.5","NaN","1","dataA"
"107","1.07","0.5","NaN","1","dataA"
"108","1.08","0.5","NaN","1","dataA"
"109","1.09","0.5","NaN","1","dataA"
"110","1.1","0.5","NaN","1","dataA"
"111","1.11","0.5","NaN","1","dataA"
"112","1.12","0.5","NaN","1","dataA"
"113","1.13","0.5","NaN","1","dataA"
"114","1.14","0.5","NaN","1","dataA"
"115","1.15","0.5","NaN","1","dataA"
"116","1.16","0.5","NaN","1","dataA"
"117","1.17","0.5","NaN","1","dataA"
"118","1.18","0.5","NaN","1","dataA"
"119","1.19","0.5","NaN","1","dataA"
"120","1.2","0.496296296296296","1","1","dataA"
"121","1.21","0.496296296296296","1","1","dataA"
"122","1.22","0.496296296296296","1","1","dataA"
"123","1.23","0.496296296296296","1","1","dataA"
"124","1.24","0.496296296296296","1","1","dataA"
"125","1.25","0.496296296296296","1","1","dataA"
"126","1.26","0.496296296296296","1","1","dataA"
"127","1.27","0.496296296296296","1","1","dataA"
"128","1.28","0.496296296296296","1","1","dataA"
"129","1.29","0.496296296296296","1","1","dataA"
"130","1.3","0.496296296296296","1","1","dataA"
"131","1.31","0.496296296296296","1","1","dataA"
"132","1.32","0.496296296296296","1","1","dataA"
"133","1.33","0.496296296296296","1","1","dataA"
"134","1.34","0.496296296296296","1","1","dataA"
"135","1.35","0.496296296296296","1","1","dataA"
"136","1.36","0.496296296296296","1","1","dataA"
"137","1.37","0.496296296296296","1","1","dataA"
"138","1.38","0.496296296296296","1","1","dataA"
"139","1.39","0.496296296296296","1","1","dataA"
"140","1.4","0.496296296296296","1","1","dataA"
"141","1.41","0.496296296296296","1","1","dataA"
"142","1.42","0.496296296296296","1","1","dataA"
"143","1.43","0.496296296296296","1","1","dataA"
"144","1.44","0.496296296296296","1","1","dataA"
"145","1.45","0.496296296296296","1","1","dataA"
"146","1.46","0.496296296296296","1","1","dataA"
"147","1.47","0.496296296296296","1","1","dataA"
"148","1.48","0.496296296296296","1","1","dataA"
"149","1.49","0.496296296296296","1","1","dataA"
"150","1.5","0.496296296296296","1","1","dataA"
"151","1.51","0.496296296296296","1","1","dataA"
"152","1.52","0.496296296296296","1","1","dataA"
"153","1.53","0.496296296296296","1","1","dataA"
"154","1.54","0.496296296296296","1","1","dataA"
"155","1.55","0.496296296296296","1","1","dataA"
"156","1.56","0.496296296296296","1","1","dataA"
"157","1.57","0.496296296296296","1","1","dataA"
"158","1.58","0.496296296296296","1","1","dataA"
"159","1.59","0.496296296296296","1","1","dataA"
"160","1.6","0.496296296296296","1","1","dataA"
"161","1.61","0.496296296296296","1","1","dataA"
"162","1.62","0.496296296296296","1","1","dataA"
"163","1.63","0.496296296296296","1","1","dataA"
"164","1.64","0.496296296296296","1","1","dataA"
"165","1.65","0.496296296296296","1","1","dataA"
"166","1.66","0.496296296296296","1","1","dataA"
"167","1.67","0.496296296296296","1","1","dataA"
"168","1.68","0.496296296296296","1","1","dataA"
"169","1.69","0.496296296296296","1","1","dataA"
"170","1.7","0.496296296296296","1","1","dataA"
"171","1.71","0.496296296296296","1","1","dataA"
"172","1.72","0.496296296296296","1","1","dataA"
"173","1.73","0.496296296296296","1","1","dataA"
"174","1.74","0.496296296296296","1","1","dataA"
"175","1.75","0.496296296296296","1","1","dataA"
"176","1.76","0.496296296296296","1","1","dataA"
"177","1.77","0.496296296296296","1","1","dataA"
"178","1.78","0.496296296296296","1","1","dataA"
"179","1.79","0.496296296296296","1","1","dataA"
"180","1.8","0.496296296296296","1","1","dataA"
"181","1.81","0.496296296296296","1","1","dataA"
"182","1.82","0.496296296296296","1","1","dataA"
"183","1.83","0.496296296296296","1","1","dataA"
"184","1.84","0.496296296296296","1","1","dataA"
"185","1.85","0.496296296296296","1","1","dataA"
"186","1.86","0.496296296296296","1","1","dataA"
"187","1.87","0.496296296296296","1","1","dataA"
"188","1.88","0.496296296296296","1","1","dataA"
"189","1.89","0.496296296296296","1","1","dataA"
"190","1.9","0.496296296296296","1","1","dataA"
"191","1.91","0.496296296296296","1","1","dataA"
"192","1.92","0.496296296296296","1","1","dataA"
"193","1.93","0.496296296296296","1","1","dataA"
"194","1.94","0.496296296296296","1","1","dataA"
"195","1.95","0.496296296296296","1","1","dataA"
"196","1.96","0.496296296296296","1","1","dataA"
"197","1.97","0.496296296296296","1","1","dataA"
"198","1.98","0.496296296296296","1","1","dataA"
"199","1.99","0.496296296296296","1","1","dataA"
"200","2","0.496296296296296","1","1","dataA"
"201","2.01","0.496296296296296","1","1","dataA"
"202","2.02","0.496296296296296","1","1","dataA"
"203","2.03","0.5","0.5","0.992592592592593","dataA"
"204","2.04","0.5","0.5","0.992592592592593","dataA"
"205","2.05","0.5","0.5","0.992592592592593","dataA"
"206","2.06","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"207","2.07","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"208","2.08","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"209","2.09","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"210","2.1","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"211","2.11","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"212","2.12","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"213","2.13","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"214","2.14","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"215","2.15","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"216","2.16","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"217","2.17","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"218","2.18","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"219","2.19","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"220","2.2","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"221","2.21","0.496296296296296","0.666666666666667","0.992592592592593","dataA"
"222","2.22","0.5","0.5","0.985185185185185","dataA"
"223","2.23","0.5","0.5","0.985185185185185","dataA"
"224","2.24","0.5","0.5","0.985185185185185","dataA"
"225","2.25","0.503703703703704","0.4","0.977777777777778","dataA"
"226","2.26","0.503703703703704","0.4","0.977777777777778","dataA"
"227","2.27","0.503703703703704","0.4","0.977777777777778","dataA"
"228","2.28","0.503703703703704","0.4","0.977777777777778","dataA"
"229","2.29","0.503703703703704","0.4","0.977777777777778","dataA"
"230","2.3","0.503703703703704","0.4","0.977777777777778","dataA"
"231","2.31","0.503703703703704","0.4","0.977777777777778","dataA"
"232","2.32","0.503703703703704","0.4","0.977777777777778","dataA"
"233","2.33","0.503703703703704","0.4","0.977777777777778","dataA"
"234","2.34","0.503703703703704","0.4","0.977777777777778","dataA"
"235","2.35","0.503703703703704","0.4","0.977777777777778","dataA"
"236","2.36","0.503703703703704","0.4","0.977777777777778","dataA"
"237","2.37","0.503703703703704","0.4","0.977777777777778","dataA"
"238","2.38","0.503703703703704","0.4","0.977777777777778","dataA"
"239","2.39","0.503703703703704","0.4","0.977777777777778","dataA"
"240","2.4","0.503703703703704","0.4","0.977777777777778","dataA"
"241","2.41","0.503703703703704","0.4","0.977777777777778","dataA"
"242","2.42","0.503703703703704","0.4","0.977777777777778","dataA"
"243","2.43","0.503703703703704","0.4","0.977777777777778","dataA"
"244","2.44","0.503703703703704","0.4","0.977777777777778","dataA"
"245","2.45","0.503703703703704","0.4","0.977777777777778","dataA"
"246","2.46","0.503703703703704","0.4","0.977777777777778","dataA"
"247","2.47","0.503703703703704","0.4","0.977777777777778","dataA"
"248","2.48","0.503703703703704","0.4","0.977777777777778","dataA"
"249","2.49","0.503703703703704","0.4","0.977777777777778","dataA"
"250","2.5","0.503703703703704","0.4","0.977777777777778","dataA"
"251","2.51","0.503703703703704","0.4","0.977777777777778","dataA"
"252","2.52","0.503703703703704","0.4","0.977777777777778","dataA"
"253","2.53","0.503703703703704","0.4","0.977777777777778","dataA"
"254","2.54","0.503703703703704","0.4","0.977777777777778","dataA"
"255","2.55","0.503703703703704","0.4","0.977777777777778","dataA"
"256","2.56","0.503703703703704","0.4","0.977777777777778","dataA"
"257","2.57","0.503703703703704","0.4","0.977777777777778","dataA"
"258","2.58","0.503703703703704","0.4","0.977777777777778","dataA"
"259","2.59","0.503703703703704","0.4","0.977777777777778","dataA"
"260","2.6","0.503703703703704","0.4","0.977777777777778","dataA"
"261","2.61","0.503703703703704","0.4","0.977777777777778","dataA"
"262","2.62","0.503703703703704","0.4","0.977777777777778","dataA"
"263","2.63","0.503703703703704","0.4","0.977777777777778","dataA"
"264","2.64","0.503703703703704","0.4","0.977777777777778","dataA"
"265","2.65","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"266","2.66","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"267","2.67","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"268","2.68","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"269","2.69","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"270","2.7","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"271","2.71","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"272","2.72","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"273","2.73","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"274","2.74","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"275","2.75","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"276","2.76","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"277","2.77","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"278","2.78","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"279","2.79","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"280","2.8","0.511111111111111","0.285714285714286","0.962962962962963","dataA"
"281","2.81","0.507407407407407","0.375","0.962962962962963","dataA"
"282","2.82","0.507407407407407","0.375","0.962962962962963","dataA"
"283","2.83","0.507407407407407","0.375","0.962962962962963","dataA"
"284","2.84","0.511111111111111","0.333333333333333","0.955555555555556","dataA"
"285","2.85","0.511111111111111","0.333333333333333","0.955555555555556","dataA"
"286","2.86","0.511111111111111","0.333333333333333","0.955555555555556","dataA"
"287","2.87","0.514814814814815","0.3","0.948148148148148","dataA"
"288","2.88","0.514814814814815","0.3","0.948148148148148","dataA"
"289","2.89","0.514814814814815","0.3","0.948148148148148","dataA"
"290","2.9","0.514814814814815","0.3","0.948148148148148","dataA"
"291","2.91","0.514814814814815","0.3","0.948148148148148","dataA"
"292","2.92","0.514814814814815","0.3","0.948148148148148","dataA"
"293","2.93","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"294","2.94","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"295","2.95","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"296","2.96","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"297","2.97","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"298","2.98","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"299","2.99","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"300","3","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"301","3.01","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"302","3.02","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"303","3.03","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"304","3.04","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"305","3.05","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"306","3.06","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"307","3.07","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"308","3.08","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"309","3.09","0.518518518518518","0.272727272727273","0.940740740740741","dataA"
"310","3.1","0.522222222222222","0.25","0.933333333333333","dataA"
"311","3.11","0.52962962962963","0.214285714285714","0.918518518518519","dataA"
"312","3.12","0.52962962962963","0.214285714285714","0.918518518518519","dataA"
"313","3.13","0.52962962962963","0.214285714285714","0.918518518518519","dataA"
"314","3.14","0.537037037037037","0.1875","0.903703703703704","dataA"
"315","3.15","0.537037037037037","0.1875","0.903703703703704","dataA"
"316","3.16","0.537037037037037","0.1875","0.903703703703704","dataA"
"317","3.17","0.537037037037037","0.1875","0.903703703703704","dataA"
"318","3.18","0.537037037037037","0.1875","0.903703703703704","dataA"
"319","3.19","0.540740740740741","0.176470588235294","0.896296296296296","dataA"
"320","3.2","0.540740740740741","0.176470588235294","0.896296296296296","dataA"
"321","3.21","0.540740740740741","0.176470588235294","0.896296296296296","dataA"
"322","3.22","0.548148148148148","0.157894736842105","0.881481481481482","dataA"
"323","3.23","0.548148148148148","0.157894736842105","0.881481481481482","dataA"
"324","3.24","0.548148148148148","0.157894736842105","0.881481481481482","dataA"
"325","3.25","0.551851851851852","0.15","0.874074074074074","dataA"
"326","3.26","0.555555555555556","0.142857142857143","0.866666666666667","dataA"
"327","3.27","0.559259259259259","0.136363636363636","0.859259259259259","dataA"
"328","3.28","0.559259259259259","0.136363636363636","0.859259259259259","dataA"
"329","3.29","0.562962962962963","0.130434782608696","0.851851851851852","dataA"
"330","3.3","0.566666666666667","0.125","0.844444444444444","dataA"
"331","3.31","0.566666666666667","0.125","0.844444444444444","dataA"
"332","3.32","0.57037037037037","0.12","0.837037037037037","dataA"
"333","3.33","0.57037037037037","0.12","0.837037037037037","dataA"
"334","3.34","0.577777777777778","0.111111111111111","0.822222222222222","dataA"
"335","3.35","0.577777777777778","0.111111111111111","0.822222222222222","dataA"
"336","3.36","0.577777777777778","0.111111111111111","0.822222222222222","dataA"
"337","3.37","0.577777777777778","0.111111111111111","0.822222222222222","dataA"
"338","3.38","0.577777777777778","0.111111111111111","0.822222222222222","dataA"
"339","3.39","0.581481481481481","0.107142857142857","0.814814814814815","dataA"
"340","3.4","0.585185185185185","0.103448275862069","0.807407407407407","dataA"
"341","3.41","0.585185185185185","0.103448275862069","0.807407407407407","dataA"
"342","3.42","0.585185185185185","0.103448275862069","0.807407407407407","dataA"
"343","3.43","0.585185185185185","0.103448275862069","0.807407407407407","dataA"
"344","3.44","0.588888888888889","0.1","0.8","dataA"
"345","3.45","0.592592592592593","0.0967741935483871","0.792592592592593","dataA"
"346","3.46","0.596296296296296","0.09375","0.785185185185185","dataA"
"347","3.47","0.596296296296296","0.09375","0.785185185185185","dataA"
"348","3.48","0.596296296296296","0.09375","0.785185185185185","dataA"
"349","3.49","0.603703703703704","0.0882352941176471","0.77037037037037","dataA"
"350","3.5","0.607407407407407","0.0857142857142857","0.762962962962963","dataA"
"351","3.51","0.611111111111111","0.0833333333333333","0.755555555555556","dataA"
"352","3.52","0.611111111111111","0.0833333333333333","0.755555555555556","dataA"
"353","3.53","0.611111111111111","0.0833333333333333","0.755555555555556","dataA"
"354","3.54","0.611111111111111","0.0833333333333333","0.755555555555556","dataA"
"355","3.55","0.611111111111111","0.0833333333333333","0.755555555555556","dataA"
"356","3.56","0.611111111111111","0.0833333333333333","0.755555555555556","dataA"
"357","3.57","0.618518518518518","0.0789473684210526","0.740740740740741","dataA"
"358","3.58","0.618518518518518","0.0789473684210526","0.740740740740741","dataA"
"359","3.59","0.618518518518518","0.0789473684210526","0.740740740740741","dataA"
"360","3.6","0.622222222222222","0.0769230769230769","0.733333333333333","dataA"
"361","3.61","0.622222222222222","0.0769230769230769","0.733333333333333","dataA"
"362","3.62","0.622222222222222","0.0769230769230769","0.733333333333333","dataA"
"363","3.63","0.622222222222222","0.0769230769230769","0.733333333333333","dataA"
"364","3.64","0.622222222222222","0.0769230769230769","0.733333333333333","dataA"
"365","3.65","0.622222222222222","0.0769230769230769","0.733333333333333","dataA"
"366","3.66","0.622222222222222","0.0769230769230769","0.733333333333333","dataA"
"367","3.67","0.622222222222222","0.0769230769230769","0.733333333333333","dataA"
"368","3.68","0.622222222222222","0.0769230769230769","0.733333333333333","dataA"
"369","3.69","0.622222222222222","0.0769230769230769","0.733333333333333","dataA"
"370","3.7","0.622222222222222","0.0769230769230769","0.733333333333333","dataA"
"371","3.71","0.625925925925926","0.075","0.725925925925926","dataA"
"372","3.72","0.625925925925926","0.075","0.725925925925926","dataA"
"373","3.73","0.633333333333333","0.0714285714285714","0.711111111111111","dataA"
"374","3.74","0.640740740740741","0.0681818181818182","0.696296296296296","dataA"
"375","3.75","0.644444444444444","0.0666666666666667","0.688888888888889","dataA"
"376","3.76","0.648148148148148","0.0652173913043478","0.681481481481481","dataA"
"377","3.77","0.651851851851852","0.0638297872340425","0.674074074074074","dataA"
"378","3.78","0.659259259259259","0.0612244897959184","0.659259259259259","dataA"
"379","3.79","0.659259259259259","0.0612244897959184","0.659259259259259","dataA"
"380","3.8","0.662962962962963","0.06","0.651851851851852","dataA"
"381","3.81","0.666666666666667","0.0588235294117647","0.644444444444444","dataA"
"382","3.82","0.666666666666667","0.0588235294117647","0.644444444444444","dataA"
"383","3.83","0.666666666666667","0.0588235294117647","0.644444444444444","dataA"
"384","3.84","0.674074074074074","0.0566037735849057","0.62962962962963","dataA"
"385","3.85","0.674074074074074","0.0566037735849057","0.62962962962963","dataA"
"386","3.86","0.674074074074074","0.0566037735849057","0.62962962962963","dataA"
"387","3.87","0.674074074074074","0.0566037735849057","0.62962962962963","dataA"
"388","3.88","0.685185185185185","0.0535714285714286","0.607407407407407","dataA"
"389","3.89","0.685185185185185","0.0535714285714286","0.607407407407407","dataA"
"390","3.9","0.692592592592593","0.0517241379310345","0.592592592592593","dataA"
"391","3.91","0.696296296296296","0.0508474576271186","0.585185185185185","dataA"
"392","3.92","0.7","0.05","0.577777777777778","dataA"
"393","3.93","0.703703703703704","0.0491803278688525","0.57037037037037","dataA"
"394","3.94","0.703703703703704","0.0491803278688525","0.57037037037037","dataA"
"395","3.95","0.703703703703704","0.0491803278688525","0.57037037037037","dataA"
"396","3.96","0.703703703703704","0.0491803278688525","0.57037037037037","dataA"
"397","3.97","0.703703703703704","0.0491803278688525","0.57037037037037","dataA"
"398","3.98","0.703703703703704","0.0491803278688525","0.57037037037037","dataA"
"399","3.99","0.703703703703704","0.0491803278688525","0.57037037037037","dataA"
"400","4","0.703703703703704","0.0491803278688525","0.57037037037037","dataA"
"401","4.01","0.703703703703704","0.0491803278688525","0.57037037037037","dataA"
"402","4.02","0.707407407407407","0.0483870967741935","0.562962962962963","dataA"
"403","4.03","0.707407407407407","0.0625","0.555555555555556","dataA"
"404","4.04","0.714814814814815","0.0606060606060606","0.540740740740741","dataA"
"405","4.05","0.714814814814815","0.0606060606060606","0.540740740740741","dataA"
"406","4.06","0.718518518518519","0.0597014925373134","0.533333333333333","dataA"
"407","4.07","0.725925925925926","0.0579710144927536","0.518518518518518","dataA"
"408","4.08","0.725925925925926","0.0579710144927536","0.518518518518518","dataA"
"409","4.09","0.733333333333333","0.0563380281690141","0.503703703703704","dataA"
"410","4.1","0.733333333333333","0.0563380281690141","0.503703703703704","dataA"
"411","4.11","0.733333333333333","0.0563380281690141","0.503703703703704","dataA"
"412","4.12","0.733333333333333","0.0563380281690141","0.503703703703704","dataA"
"413","4.13","0.733333333333333","0.0563380281690141","0.503703703703704","dataA"
"414","4.14","0.737037037037037","0.0555555555555556","0.496296296296296","dataA"
"415","4.15","0.737037037037037","0.0555555555555556","0.496296296296296","dataA"
"416","4.16","0.737037037037037","0.0555555555555556","0.496296296296296","dataA"
"417","4.17","0.737037037037037","0.0555555555555556","0.496296296296296","dataA"
"418","4.18","0.740740740740741","0.0547945205479452","0.488888888888889","dataA"
"419","4.19","0.740740740740741","0.0547945205479452","0.488888888888889","dataA"
"420","4.2","0.744444444444444","0.0540540540540541","0.481481481481481","dataA"
"421","4.21","0.744444444444444","0.0540540540540541","0.481481481481481","dataA"
"422","4.22","0.744444444444444","0.0540540540540541","0.481481481481481","dataA"
"423","4.23","0.744444444444444","0.0657894736842105","0.474074074074074","dataA"
"424","4.24","0.744444444444444","0.0657894736842105","0.474074074074074","dataA"
"425","4.25","0.744444444444444","0.0657894736842105","0.474074074074074","dataA"
"426","4.26","0.748148148148148","0.0649350649350649","0.466666666666667","dataA"
"427","4.27","0.748148148148148","0.0649350649350649","0.466666666666667","dataA"
"428","4.28","0.751851851851852","0.0641025641025641","0.459259259259259","dataA"
"429","4.29","0.751851851851852","0.0641025641025641","0.459259259259259","dataA"
"430","4.3","0.748148148148148","0.0759493670886076","0.459259259259259","dataA"
"431","4.31","0.748148148148148","0.0759493670886076","0.459259259259259","dataA"
"432","4.32","0.748148148148148","0.0759493670886076","0.459259259259259","dataA"
"433","4.33","0.748148148148148","0.0759493670886076","0.459259259259259","dataA"
"434","4.34","0.755555555555556","0.0740740740740741","0.444444444444444","dataA"
"435","4.35","0.755555555555556","0.0740740740740741","0.444444444444444","dataA"
"436","4.36","0.766666666666667","0.0714285714285714","0.422222222222222","dataA"
"437","4.37","0.766666666666667","0.0714285714285714","0.422222222222222","dataA"
"438","4.38","0.766666666666667","0.0714285714285714","0.422222222222222","dataA"
"439","4.39","0.766666666666667","0.0714285714285714","0.422222222222222","dataA"
"440","4.4","0.77037037037037","0.0705882352941176","0.414814814814815","dataA"
"441","4.41","0.77037037037037","0.0705882352941176","0.414814814814815","dataA"
"442","4.42","0.774074074074074","0.0697674418604651","0.407407407407407","dataA"
"443","4.43","0.777777777777778","0.0689655172413793","0.4","dataA"
"444","4.44","0.777777777777778","0.0689655172413793","0.4","dataA"
"445","4.45","0.777777777777778","0.0689655172413793","0.4","dataA"
"446","4.46","0.777777777777778","0.0689655172413793","0.4","dataA"
"447","4.47","0.777777777777778","0.0689655172413793","0.4","dataA"
"448","4.48","0.785185185185185","0.0674157303370786","0.385185185185185","dataA"
"449","4.49","0.785185185185185","0.0674157303370786","0.385185185185185","dataA"
"450","4.5","0.788888888888889","0.0666666666666667","0.377777777777778","dataA"
"451","4.51","0.788888888888889","0.0666666666666667","0.377777777777778","dataA"
"452","4.52","0.792592592592593","0.0659340659340659","0.37037037037037","dataA"
"453","4.53","0.792592592592593","0.0659340659340659","0.37037037037037","dataA"
"454","4.54","0.8","0.0645161290322581","0.355555555555556","dataA"
"455","4.55","0.8","0.0645161290322581","0.355555555555556","dataA"
"456","4.56","0.803703703703704","0.0638297872340425","0.348148148148148","dataA"
"457","4.57","0.803703703703704","0.0638297872340425","0.348148148148148","dataA"
"458","4.58","0.803703703703704","0.0638297872340425","0.348148148148148","dataA"
"459","4.59","0.807407407407407","0.0631578947368421","0.340740740740741","dataA"
"460","4.6","0.811111111111111","0.0625","0.333333333333333","dataA"
"461","4.61","0.814814814814815","0.0618556701030928","0.325925925925926","dataA"
"462","4.62","0.818518518518519","0.0612244897959184","0.318518518518519","dataA"
"463","4.63","0.822222222222222","0.0606060606060606","0.311111111111111","dataA"
"464","4.64","0.822222222222222","0.0606060606060606","0.311111111111111","dataA"
"465","4.65","0.825925925925926","0.06","0.303703703703704","dataA"
"466","4.66","0.825925925925926","0.06","0.303703703703704","dataA"
"467","4.67","0.82962962962963","0.0594059405940594","0.296296296296296","dataA"
"468","4.68","0.82962962962963","0.0594059405940594","0.296296296296296","dataA"
